,회사명,거래소코드,회계년도,총자본순이익률,매출액증가율,자기자본순이익률,매출액순이익률,유동비율,자기자본구성비율,총자본회전률,자기자본회전률,총자본투자효율,설비투자효율,순이익증가율,label
187,(주)기가레인,49080,2017-12-01,-0.55,32.72,-1.88,-0.92,93.25,48.82,0.59,1.37,13.02,36.36,0.0,0.0
188,(주)기가레인,49080,2018-12-01,-12.0,24.61,-27.86,-17.34,121.04,38.28,0.69,1.59,8.4,26.7,0.0,0.0
189,(주)기가레인,49080,2019-12-01,-31.03,-41.68,-95.33,-63.3,96.45,23.82,0.49,1.51,-14.25,-36.07,0.0,0.0
190,(주)기가레인,49080,2020-12-01,-23.25,-39.15,-64.98,-58.27,191.1,48.32,0.4,1.13,0.68,1.92,0.0,0.0
191,(주)기산텔레콤,35460,2011-12-01,-13.21,-36.67,-31.86,-18.41,131.22,39.29,0.72,1.65,-4.53,-28.51,0.0,0.0
192,(주)기산텔레콤,35460,2012-12-01,-2.36,13.15,-2.03,-2.53,152.48,43.04,0.93,2.27,15.83,515.09,0.0,0.0
193,(주)기산텔레콤,35460,2013-12-01,5.17,6.93,10.89,4.94,178.79,46.34,1.05,2.34,19.57,756.88,0.0,0.0
194,(주)기산텔레콤,35460,2014-12-01,3.5,-6.23,7.2,3.68,191.51,49.33,0.95,1.99,16.97,586.09,-27.46,0.0
195,(주)기산텔레콤,35460,2015-12-01,2.21,6.98,3.95,2.13,248.11,55.6,1.03,1.97,18.03,689.9,-40.97,0.0
196,(주)기산텔레콤,35460,2016-12-01,-3.51,-25.77,-6.62,-4.46,205.92,53.73,0.79,1.44,11.05,469.98,0.0,0.0
197,(주)기산텔레콤,35460,2017-12-01,-7.67,7.26,-13.79,-8.73,231.57,49.89,0.88,1.7,7.55,264.18,0.0,0.0
198,(주)기산텔레콤,35460,2018-12-01,-5.27,-11.06,-10.68,-5.9,232.14,56.32,0.89,1.69,12.28,412.38,0.0,0.0
199,(주)기산텔레콤,35460,2019-12-01,5.69,18.8,10.87,5.22,215.66,51.94,1.09,2.02,21.13,153.45,0.0,0.0
200,(주)기산텔레콤,35460,2020-12-01,0.49,2.62,0.15,0.49,219.53,49.53,1.0,1.97,18.83,157.65,-98.52,0.0
201,(주)까스텔바작,308100,2020-12-01,4.98,-17.31,6.06,7.13,698.18,78.58,0.7,0.85,12.65,441.92,-30.19,0.0
202,(주)나노,187790,2016-12-01,-26.66,61.11,-76.14,-50.63,87.6,41.13,0.53,1.25,-9.74,-18.71,0.0,0.0
203,(주)나노,187790,2017-12-01,0.1,51.72,-0.15,0.12,113.23,49.03,0.84,1.85,13.49,29.51,0.0,0.0
204,(주)나노,187790,2018-12-01,-0.47,12.11,-1.8,-0.57,121.32,54.93,0.82,1.57,12.76,31.64,0.0,0.0
205,(주)나노,187790,2019-12-01,-0.27,-10.07,0.95,-0.41,113.91,53.4,0.66,1.21,15.41,44.92,0.0,0.0
206,(주)나노,187790,2020-12-01,-9.25,-35.71,-16.28,-22.03,132.8,47.09,0.42,0.83,3.41,13.1,0.0,0.0
207,(주)나노브릭,286750,2020-12-01,-1.87,11.27,-4.35,-2.61,72.04,41.55,0.72,1.67,15.2,39.48,0.0,0.0
208,(주)나노신소재,121600,2012-12-01,-2.05,-29.38,-2.52,-6.12,467.61,82.8,0.33,0.41,12.47,40.17,0.0,0.0
209,(주)나노신소재,121600,2013-12-01,1.72,14.23,2.04,4.32,905.68,85.69,0.4,0.47,15.63,56.13,0.0,0.0
210,(주)나노신소재,121600,2014-12-01,5.45,3.4,6.35,13.58,828.86,85.91,0.4,0.47,20.53,79.48,225.13,0.0
211,(주)나노신소재,121600,2015-12-01,9.87,54.48,11.3,17.75,852.51,88.54,0.56,0.64,26.47,115.44,101.81,0.0
212,(주)나노신소재,121600,2016-12-01,7.08,-4.7,7.84,14.45,1647.96,92.11,0.49,0.54,23.53,106.45,-22.41,0.0
213,(주)나노신소재,121600,2017-12-01,7.88,10.84,8.51,14.98,1573.4,93.2,0.53,0.57,24.17,116.98,14.95,0.0
214,(주)나노신소재,121600,2018-12-01,8.19,14.66,8.93,14.68,923.16,90.23,0.56,0.61,24.86,125.79,12.36,0.0
215,(주)나노신소재,121600,2019-12-01,5.79,-6.42,6.35,11.87,1398.81,92.04,0.49,0.54,22.56,124.02,-24.38,0.0
216,(주)나노신소재,121600,2020-12-01,1.58,-0.75,1.77,3.4,747.92,86.42,0.47,0.52,15.95,65.83,-71.57,0.0
217,(주)나노엔텍,39860,2011-12-01,-24.58,-13.2,-42.45,-92.77,584.92,57.9,0.26,0.46,-12.36,-63.98,0.0,0.0
218,(주)나노엔텍,39860,2012-12-01,-13.24,2.14,-25.61,-43.79,441.63,51.71,0.3,0.58,-1.17,-4.67,0.0,0.0
219,(주)나노엔텍,39860,2013-12-01,-2.77,42.05,-5.31,-6.48,530.8,52.63,0.43,0.82,11.26,40.0,0.0,0.0
220,(주)나노엔텍,39860,2014-12-01,-5.6,2.17,-8.34,-12.64,447.79,82.07,0.44,0.66,11.54,42.16,0.0,0.0
221,(주)나노엔텍,39860,2015-12-01,-15.57,27.39,-19.71,-30.08,328.38,72.9,0.52,0.67,1.82,6.77,0.0,0.0
222,(주)나노엔텍,39860,2016-12-01,-30.08,-10.6,-46.26,-66.64,356.54,55.96,0.45,0.69,-4.6,-13.71,0.0,0.0
223,(주)나노엔텍,39860,2017-12-01,-4.71,7.22,-8.41,-8.7,137.62,56.01,0.54,0.97,17.91,54.33,0.0,0.0
224,(주)나노엔텍,39860,2018-12-01,7.83,8.35,11.24,12.82,447.36,83.37,0.61,0.88,29.61,94.12,0.0,0.0
225,(주)나노엔텍,39860,2019-12-01,12.95,1.78,15.1,21.9,845.77,87.96,0.59,0.69,29.61,109.32,73.81,0.0
226,(주)나노엔텍,39860,2020-12-01,5.5,12.14,6.33,9.29,729.04,86.12,0.59,0.68,23.95,101.6,-52.41,0.0
227,(주)나노트로닉스,10670,2012-12-01,-6.36,13.53,-14.7,-16.38,128.9,44.7,0.39,0.9,2.22,266.99,0.0,1.0
228,(주)나무가,190510,2016-12-01,-2.1,-27.54,-6.29,-1.43,131.75,36.6,1.46,4.43,13.51,45.28,0.0,0.0
229,(주)나무가,190510,2017-12-01,-24.19,-11.98,-79.31,-15.89,88.79,21.48,1.52,5.04,-1.51,-4.61,0.0,0.0
230,(주)나무가,190510,2018-12-01,2.75,21.45,12.19,1.15,90.88,29.82,2.4,9.48,30.9,81.4,0.0,0.0
231,(주)나무가,190510,2019-12-01,-0.37,15.74,-0.94,-0.16,80.42,22.76,2.31,9.09,20.7,72.28,0.0,0.0
232,(주)나무가,190510,2020-12-01,-4.18,41.34,-19.1,-1.54,67.03,20.93,2.71,12.39,20.14,44.77,0.0,0.0
233,(주)나스미디어,89600,2014-12-01,-0.24,20.61,-0.55,-0.45,91.59,49.52,0.54,1.23,10.06,29.13,41.71,0.0
234,(주)나스미디어,89600,2015-12-01,-13.33,52.37,-30.44,-20.7,117.96,37.94,0.64,1.47,4.88,16.1,24.63,0.0
235,(주)나스미디어,89600,2016-12-01,4.54,53.75,12.04,17.12,133.63,39.57,0.27,0.67,14.85,324.75,19.15,0.0
236,(주)나스미디어,89600,2017-12-01,9.2,71.96,22.56,22.18,140.61,40.44,0.41,1.04,25.99,699.91,107.87,0.0
237,(주)나스미디어,89600,2018-12-01,6.65,-11.36,15.03,19.32,157.27,46.83,0.34,0.79,24.7,626.37,-22.98,0.0
238,(주)나스미디어,89600,2019-12-01,6.82,9.76,15.07,19.22,147.79,42.99,0.35,0.79,25.32,807.95,9.01,0.0
239,(주)나스미디어,89600,2020-12-01,5.94,-4.59,14.85,20.72,172.65,47.55,0.29,0.63,20.77,752.21,11.01,0.0
240,(주)나이벡,138610,2012-12-01,1.18,43.42,1.81,1.58,236.44,67.11,0.75,1.15,5.88,632.75,0.0,0.0
241,(주)나이벡,138610,2013-12-01,1.04,-41.38,1.5,1.24,292.83,71.84,0.85,1.22,8.37,1076.61,0.0,0.0
242,(주)나이벡,138610,2014-12-01,-3.43,110.66,-4.55,-7.03,352.18,79.42,0.49,0.65,1.85,250.03,0.0,0.0
243,(주)나이벡,138610,2015-12-01,-4.55,-12.8,-5.72,-7.05,419.1,79.54,0.65,0.81,0.21,25.29,0.0,0.0
244,(주)나이벡,138610,2016-12-01,-14.7,15.11,-17.91,-23.29,573.32,85.47,0.63,0.77,-10.8,-1690.06,0.0,0.0
245,(주)나이벡,138610,2017-12-01,5.94,31.19,7.27,7.22,338.62,78.4,0.82,1.01,9.81,66.16,0.0,0.0
246,(주)나이벡,138610,2018-12-01,-3.64,-17.37,-4.92,-5.63,294.24,69.76,0.65,0.87,5.77,43.56,0.0,0.0
247,(주)나이벡,138610,2020-12-01,9.98,-31.55,12.27,7.69,398.95,81.37,1.3,1.59,21.75,587.65,0.0,0.0
248,(주)나이스디앤비,130580,2012-12-01,15.83,10.54,19.62,12.29,447.53,80.16,1.29,1.6,26.29,959.44,21.8,0.0
249,(주)나이스디앤비,130580,2013-12-01,8.47,1.59,10.09,8.75,682.17,87.25,0.97,1.15,17.93,710.33,-0.4,0.0
250,(주)나이스디앤비,130580,2014-12-01,2.81,7.9,3.37,3.95,798.04,79.88,0.71,0.85,10.1,369.84,20.35,0.0
251,(주)나이스디앤비,130580,2015-12-01,11.75,21.46,15.2,17.01,462.62,80.42,0.69,0.86,41.82,2930.5,20.21,0.0
252,(주)나이스디앤비,130580,2016-12-01,14.76,32.29,18.08,16.87,463.93,83.36,0.87,1.07,52.98,2218.99,29.46,0.0
253,(주)나이스디앤비,130580,2017-12-01,14.68,24.49,17.75,15.17,355.01,82.12,0.97,1.17,57.81,2451.95,13.67,0.0
254,(주)나이스디앤비,130580,2018-12-01,17.95,23.08,22.21,17.87,342.56,79.77,1.0,1.24,63.21,3230.88,44.99,0.0
255,(주)나이스디앤비,130580,2019-12-01,16.67,48.6,21.19,14.59,317.03,76.38,1.14,1.47,62.42,970.44,13.61,0.0
256,(주)나이스디앤비,130580,2020-12-01,13.61,6.29,18.38,13.74,340.45,78.49,0.99,1.28,61.28,1585.91,1.68,0.0
257,(주)내츄럴엔도텍,168330,2014-12-01,-24.54,47.21,-1074.43,-73.83,20.67,2.28,0.33,14.55,-0.61,-0.97,7.68,0.0
258,(주)내츄럴엔도텍,168330,2015-12-01,-22.53,-64.13,-30.75,-35.15,111.8,72.68,0.64,0.88,-19.81,-42.98,0.0,0.0
259,(주)내츄럴엔도텍,168330,2016-12-01,-16.97,-85.27,-26.96,-200.99,696.84,55.08,0.08,0.13,-9.9,-27.22,0.0,0.0
260,(주)내츄럴엔도텍,168330,2017-12-01,-10.33,40.92,-18.67,-95.91,770.01,63.86,0.11,0.18,-0.21,-0.5,0.0,0.0
261,(주)내츄럴엔도텍,168330,2018-12-01,-31.65,-3.36,-48.3,-260.27,102.81,59.65,0.12,0.2,-22.53,-42.15,0.0,0.0
262,(주)내츄럴엔도텍,168330,2019-12-01,-29.12,-26.3,-49.68,-243.27,654.86,41.99,0.12,0.23,-14.25,-22.98,0.0,0.0
263,(주)내츄럴엔도텍,168330,2020-12-01,-6.02,101.31,-8.71,-22.63,65.72,31.15,0.27,0.73,11.34,20.05,0.0,0.0
264,(주)네오리진,94860,2011-12-01,1.54,64.26,3.18,1.51,139.62,60.27,1.02,1.62,15.7,128.5,0.0,0.0
265,(주)네오리진,94860,2012-12-01,10.01,-42.56,11.4,17.9,944.74,89.41,0.56,0.64,26.23,113.42,0.0,0.0
266,(주)네오리진,94860,2013-12-01,7.13,68.52,7.86,14.49,1643.4,92.12,0.49,0.54,22.81,103.34,0.0,0.0
267,(주)네오리진,94860,2014-12-01,7.84,-16.81,8.46,14.91,1569.87,93.21,0.53,0.57,23.43,113.83,0.0,0.0
268,(주)네오리진,94860,2015-12-01,8.1,-64.11,8.82,14.5,960.61,90.56,0.56,0.61,24.3,122.73,0.0,0.0
269,(주)네오리진,94860,2016-12-01,5.85,-14.17,6.41,11.96,1370.84,92.14,0.49,0.54,21.9,120.48,0.0,0.0
270,(주)네오리진,94860,2017-12-01,0.94,-13.06,1.14,1.79,356.33,82.26,0.52,0.64,29.7,791.25,-75.36,0.0
271,(주)네오리진,94860,2018-12-01,-27.45,-2.15,-40.99,-90.67,562.51,58.33,0.3,0.45,-13.14,-68.58,0.0,0.0
272,(주)네오리진,94860,2019-12-01,-13.58,24.33,-24.59,-47.32,428.29,51.71,0.29,0.52,-2.76,-11.04,0.0,0.0
273,(주)네오리진,94860,2020-12-01,0.73,-15.94,1.38,1.75,502.3,54.18,0.42,0.79,12.53,46.01,0.0,0.0
274,(주)네오셈,253590,2020-12-01,12.6,78.65,20.01,16.6,317.06,67.54,0.76,1.21,31.93,180.35,0.0,0.0
275,(주)네오오토,212560,2016-12-01,-32.61,21.8,-45.21,-87.01,391.0,57.9,0.37,0.52,-12.95,-40.31,3.03,0.0
276,(주)네오오토,212560,2017-12-01,-1.72,-8.75,-2.94,-3.61,156.3,59.0,0.47,0.81,18.07,58.73,-47.54,0.0
277,(주)네오오토,212560,2018-12-01,8.09,-10.14,11.25,14.81,505.34,84.8,0.55,0.76,27.02,93.02,40.21,0.0
278,(주)네오오토,212560,2019-12-01,12.87,2.77,14.77,24.67,988.69,89.23,0.52,0.6,26.73,106.99,-56.92,0.0
279,(주)네오오토,212560,2020-12-01,4.94,-0.8,5.58,9.58,845.27,88.12,0.52,0.58,21.16,95.11,41.9,0.0
280,(주)네오위즈,95660,2011-12-01,13.68,55.09,30.13,10.86,120.37,43.58,1.26,2.62,34.22,182.94,177.53,0.0
281,(주)네오위즈,95660,2012-12-01,0.92,1.02,2.94,0.86,157.55,46.1,1.08,2.4,28.76,163.13,-89.74,0.0
282,(주)네오위즈,95660,2013-12-01,8.28,-34.35,16.83,10.58,152.55,58.37,0.78,1.52,34.55,165.47,525.43,0.0
283,(주)네오위즈,95660,2014-12-01,-1.76,-54.61,-2.63,-4.07,375.16,67.28,0.43,0.69,19.08,1502.31,0.0,0.0
284,(주)네오위즈,95660,2015-12-01,-5.48,-5.45,-7.51,-11.5,259.2,70.6,0.48,0.69,14.26,1519.05,0.0,0.0
285,(주)네오위즈,95660,2016-12-01,2.85,0.51,3.85,5.16,477.34,85.39,0.55,0.71,26.61,1725.91,0.0,0.0
286,(주)네오위즈,95660,2017-12-01,-0.69,-8.9,-0.57,-1.23,576.68,86.99,0.56,0.65,21.72,1074.95,0.0,0.0
287,(주)네오위즈,95660,2018-12-01,9.99,23.81,11.36,15.56,304.52,81.49,0.64,0.76,28.35,203.03,0.0,0.0
288,(주)네오위즈,95660,2019-12-01,7.22,18.1,7.78,10.85,425.94,82.63,0.67,0.81,28.9,150.07,-24.52,0.0
289,(주)네오위즈,95660,2020-12-01,14.17,13.8,16.95,21.47,429.11,82.53,0.66,0.8,33.16,190.65,149.03,0.0
290,(주)네오위즈홀딩스,42420,2011-12-01,11.49,43.82,11.85,10.52,149.22,53.58,1.09,1.86,36.76,268.18,26.8,0.0
291,(주)네오위즈홀딩스,42420,2012-12-01,2.0,2.16,6.79,1.87,165.29,55.85,1.07,1.95,32.62,252.82,-48.82,0.0
292,(주)네오위즈홀딩스,42420,2013-12-01,9.37,-31.08,12.59,11.7,192.36,70.73,0.8,1.28,33.76,231.17,101.43,0.0
293,(주)네오위즈홀딩스,42420,2014-12-01,9.89,-48.8,27.59,21.93,390.63,81.45,0.45,0.59,30.82,1902.58,166.65,0.0
294,(주)네오위즈홀딩스,42420,2015-12-01,8.73,-23.93,23.61,25.05,650.98,86.33,0.35,0.42,25.75,3703.29,9.38,0.0
295,(주)네오위즈홀딩스,42420,2016-12-01,-1.52,1.12,-4.99,-4.16,772.28,89.81,0.37,0.42,12.65,1257.8,0.0,0.0
296,(주)네오위즈홀딩스,42420,2017-12-01,-1.29,-8.35,-1.77,-3.68,962.04,90.78,0.35,0.39,12.82,1054.86,0.0,0.0
297,(주)네오위즈홀딩스,42420,2018-12-01,7.81,23.51,6.58,19.08,539.72,87.42,0.41,0.46,20.52,222.66,0.0,0.0
298,(주)네오위즈홀딩스,42420,2019-12-01,6.74,11.22,6.57,16.09,686.49,88.29,0.42,0.48,20.79,163.06,5.17,0.0
299,(주)네오위즈홀딩스,42420,2020-12-01,14.0,13.9,15.01,32.83,627.21,86.91,0.43,0.49,27.39,237.17,149.11,0.0
300,(주)네오크레마,311390,2020-12-01,2.84,50.79,3.58,4.58,921.25,80.91,0.62,0.77,14.86,33.68,35.22,0.0
301,(주)네오티스,85910,2011-12-01,-0.94,-25.02,-2.97,-0.39,121.12,31.62,2.44,7.71,6.39,223.87,93.5,0.0
302,(주)네오티스,85910,2012-12-01,7.05,19.86,20.78,27.64,159.31,41.83,0.26,0.75,8.46,1279.0,8.51,0.0
303,(주)네오티스,85910,2013-12-01,2.85,3.25,3.79,6.72,163.86,71.2,0.42,0.6,18.57,46.29,-47.36,0.0
304,(주)네오티스,85910,2014-12-01,3.62,4.27,4.31,8.13,127.93,75.6,0.44,0.59,20.55,57.91,19.31,0.0
305,(주)네오티스,85910,2015-12-01,-4.24,-5.12,-5.87,-10.06,146.85,70.52,0.42,0.58,12.72,34.81,0.0,0.0
306,(주)네오티스,85910,2016-12-01,-1.89,12.4,-2.77,-3.99,155.87,66.38,0.47,0.69,17.1,49.26,0.0,0.0
307,(주)네오티스,85910,2017-12-01,-8.74,8.24,-14.48,-16.68,107.57,56.87,0.52,0.85,12.3,34.16,0.0,0.0
308,(주)네오티스,85910,2018-12-01,3.79,3.96,6.83,7.03,112.74,51.42,0.54,1.0,24.64,78.66,0.0,0.0
309,(주)네오티스,85910,2019-12-01,1.68,-6.16,3.13,3.43,107.74,50.26,0.49,0.96,23.5,64.36,-55.48,0.0
310,(주)네오티스,85910,2020-12-01,0.39,-10.47,0.45,0.98,114.28,41.01,0.4,0.88,17.37,48.85,-85.95,0.0
311,(주)네오팜,92730,2011-12-01,7.46,15.57,15.92,27.36,155.21,46.35,0.27,0.58,18.89,629.37,-26.83,0.0
312,(주)네오팜,92730,2012-12-01,-12.11,10.8,-30.26,-67.9,243.47,59.2,0.18,0.45,-2.36,-5.31,-28.36,0.0
313,(주)네오팜,92730,2013-12-01,-8.31,7.26,-14.69,-36.3,145.85,53.81,0.23,0.4,5.66,12.68,192.55,0.0
314,(주)네오팜,92730,2014-12-01,-22.97,27.14,-52.45,-169.45,102.15,34.14,0.14,0.31,-2.23,-4.95,35.54,0.0
315,(주)네오팜,92730,2015-12-01,-23.21,40.47,-66.42,-75.65,42.12,35.9,0.31,0.88,-1.51,-3.02,32.65,0.0
316,(주)네오팜,92730,2016-12-01,16.65,17.81,20.07,18.27,434.57,82.93,0.91,1.1,37.73,203.23,127.24,0.0
317,(주)네오팜,92730,2017-12-01,22.4,26.59,26.83,21.55,488.6,83.93,1.04,1.25,40.47,271.1,49.3,0.0
318,(주)네오팜,92730,2018-12-01,23.71,23.57,28.76,23.19,457.09,81.3,1.02,1.24,41.03,287.49,32.96,0.0
319,(주)네오팜,92730,2019-12-01,19.67,25.6,23.33,23.12,792.45,86.11,0.85,1.01,28.51,341.72,25.22,0.0
320,(주)네오팜,92730,2020-12-01,14.18,-1.94,16.23,22.21,763.29,88.52,0.64,0.73,25.63,346.65,-5.79,0.0
321,(주)네오퍼플,28090,2012-12-01,-32.81,-23.25,-103.49,-53.08,98.41,32.85,0.62,1.88,-29.25,-258.29,0.0,1.0
322,(주)네오펙트,290660,2019-12-01,-38.28,117.78,-77.93,-128.95,73.27,26.7,0.3,0.6,-3.55,-12.97,0.0,0.0
323,(주)네오펙트,290660,2020-12-01,-28.79,51.28,-108.54,-81.09,86.09,30.85,0.36,1.22,11.54,41.61,0.0,0.0
324,(주)네이블커뮤니케이션즈,153460,2013-12-01,12.04,-23.02,14.28,18.08,515.79,86.31,0.67,0.79,43.15,2792.65,-79.46,0.0
325,(주)네이블커뮤니케이션즈,153460,2014-12-01,1.61,8.04,2.08,2.06,353.59,81.5,0.78,0.96,43.59,167.91,-56.6,0.0
326,(주)네이블커뮤니케이션즈,153460,2015-12-01,16.66,-3.54,20.48,18.59,312.14,80.14,0.9,1.1,56.65,3458.31,-23.46,0.0
327,(주)네이블커뮤니케이션즈,153460,2016-12-01,16.3,-5.54,20.73,18.09,301.32,77.39,0.9,1.15,55.68,1029.81,-61.64,0.0
328,(주)네이블커뮤니케이션즈,153460,2017-12-01,16.16,-37.6,20.64,17.33,302.07,79.13,0.93,1.19,58.63,1787.86,0.0,0.0
329,(주)네이처셀,7390,2015-12-01,-1.67,20.5,-4.33,-1.87,173.97,38.65,0.9,2.32,6.12,29.15,0.0,0.0
330,(주)네이처셀,7390,2017-12-01,28.23,1.6,37.97,22.88,319.6,74.36,1.23,1.66,39.81,310.56,0.0,0.0
331,(주)네이처셀,7390,2018-12-01,26.45,-1.84,33.91,16.73,240.14,80.76,1.58,2.03,33.83,66.28,0.0,0.0
332,(주)네이처셀,7390,2019-12-01,-21.56,-13.64,-27.99,-37.96,111.64,72.13,0.57,0.74,-22.75,-48.38,-59.64,0.0
333,(주)네이처셀,7390,2020-12-01,-16.86,-27.53,-27.05,-196.57,693.22,54.5,0.09,0.14,-9.65,-26.19,0.0,0.0
334,(주)네패스,33640,2011-12-01,-0.71,1.21,-1.63,-0.83,132.84,44.86,0.85,1.9,21.21,42.48,0.0,0.0
335,(주)네패스,33640,2012-12-01,3.63,5.23,7.56,4.12,107.66,46.3,0.88,1.94,25.34,48.47,0.0,0.0
336,(주)네패스,33640,2013-12-01,-12.48,25.33,-24.11,-12.58,89.92,29.51,0.99,2.66,15.13,28.49,0.0,0.0
337,(주)네패스,33640,2014-12-01,-2.98,-9.7,-6.73,-3.54,138.54,38.76,0.84,2.47,21.06,46.28,0.0,0.0
338,(주)네패스,33640,2015-12-01,-4.4,-15.08,-7.49,-5.85,91.57,38.81,0.75,1.94,22.23,39.53,0.0,0.0
339,(주)네패스,33640,2016-12-01,5.49,-8.84,15.21,7.06,79.12,38.79,0.78,2.0,37.51,77.84,0.0,0.0
340,(주)네패스,33640,2017-12-01,1.3,11.98,5.05,1.38,98.06,39.23,0.94,2.41,34.59,69.26,-64.13,0.0
341,(주)네패스,33640,2018-12-01,7.78,-4.11,17.13,8.4,86.42,50.07,0.93,2.09,43.3,91.23,279.36,0.0
342,(주)네패스,33640,2019-12-01,7.74,30.37,17.12,8.73,139.07,36.55,0.89,2.15,27.14,56.36,26.97,0.0
343,(주)네패스,33640,2020-12-01,-9.48,-3.58,-23.41,-18.24,178.45,32.51,0.52,1.53,9.74,17.73,0.0,0.0
344,(주)넥스지,81970,2017-12-01,5.24,-13.49,5.78,9.81,796.01,90.74,0.53,0.59,26.29,603.28,362.2,1.0
345,(주)넥스턴바이오사이언스,89140,2011-12-01,-2.85,9.12,-4.7,-6.87,331.0,60.58,0.41,0.68,1.51,7.66,21.54,0.0
346,(주)넥스턴바이오사이언스,89140,2012-12-01,8.63,-22.12,13.46,11.03,301.3,67.71,0.78,1.22,16.73,90.91,-20.99,0.0
347,(주)넥스턴바이오사이언스,89140,2015-12-01,9.67,-21.11,26.95,7.87,71.26,35.88,1.23,3.42,47.68,76.92,-57.49,0.0
348,(주)넥스턴바이오사이언스,89140,2016-12-01,7.33,359.61,17.88,6.28,119.25,46.38,1.17,2.85,44.75,81.94,1162.4,0.0
349,(주)넥스턴바이오사이언스,89140,2017-12-01,7.24,-41.23,14.78,6.63,117.92,50.93,1.09,2.23,28.11,49.18,-60.52,0.0
350,(주)넥스턴바이오사이언스,89140,2018-12-01,6.18,-39.03,12.09,5.61,92.73,51.2,1.1,2.16,27.28,41.1,-18.15,0.0
351,(주)넥스턴바이오사이언스,89140,2019-12-01,3.04,21.75,5.84,3.22,102.3,52.89,0.94,1.81,21.82,33.92,3.76,0.0
352,(주)넥스턴바이오사이언스,89140,2020-12-01,4.15,-70.15,7.73,5.03,98.49,54.41,0.82,1.54,17.1,27.52,0.0,0.0
353,(주)넥스트아이,137940,2012-12-01,14.2,44.66,16.95,18.86,511.41,86.19,0.75,0.87,27.27,157.64,9.79,0.0
354,(주)넥스트아이,137940,2013-12-01,11.39,8.58,13.92,15.25,646.31,82.93,0.75,0.88,23.43,146.31,-11.69,0.0
355,(주)넥스트아이,137940,2014-12-01,8.21,4.5,10.6,11.96,417.82,82.65,0.69,0.83,20.5,81.69,-14.6,0.0
356,(주)넥스트아이,137940,2015-12-01,6.68,-8.9,7.26,11.4,361.44,83.65,0.59,0.7,18.11,72.38,-26.68,0.0
357,(주)넥스트아이,137940,2016-12-01,4.88,48.46,4.94,8.98,524.76,66.17,0.54,0.76,12.82,99.37,-9.65,0.0
358,(주)넥스트아이,137940,2017-12-01,-2.27,50.82,-2.85,-4.54,303.29,54.18,0.5,0.85,9.06,81.3,0.0,0.0
359,(주)넥스트아이,137940,2018-12-01,-4.41,46.63,-10.14,-8.01,359.94,66.89,0.55,0.9,9.8,86.3,0.0,0.0
360,(주)넥스트아이,137940,2019-12-01,-1.72,0.88,-7.29,-3.45,200.4,64.08,0.5,0.76,7.93,81.46,0.0,0.0
361,(주)넥스트아이,137940,2020-12-01,24.59,-60.46,43.56,120.39,294.17,72.62,0.2,0.3,38.5,619.97,0.0,0.0
362,(주)넥스트엔터테인먼트월드,160550,2015-12-01,0.48,33.24,1.06,1.11,289.64,66.33,0.43,0.63,2.0,513.96,-54.77,0.0
363,(주)넥스트엔터테인먼트월드,160550,2016-12-01,1.65,52.23,3.29,2.84,273.97,59.28,0.58,0.93,9.67,53.92,217.6,0.0
364,(주)넥스트엔터테인먼트월드,160550,2017-12-01,-3.06,-24.8,-5.98,-7.89,165.57,50.98,0.39,0.71,3.81,20.96,0.0,0.0
365,(주)넥스트엔터테인먼트월드,160550,2018-12-01,-5.76,70.54,-11.29,-9.16,126.79,50.32,0.63,1.24,3.69,15.72,0.0,0.0
366,(주)넥스트엔터테인먼트월드,160550,2019-12-01,-3.89,-7.47,-7.52,-7.43,97.68,38.89,0.52,1.19,4.6,20.0,0.0,0.0
367,(주)넥스트엔터테인먼트월드,160550,2020-12-01,-3.32,-5.86,-5.14,-6.96,87.23,41.11,0.48,1.19,7.31,32.75,0.0,0.0
368,(주)넥슨게임즈,225570,2018-12-01,-1.96,5.25,-2.03,-1258.89,14357.98,98.97,0.0,0.0,-2.63,-42513.29,0.0,0.0
369,(주)넥슨게임즈,225570,2019-12-01,-3.19,20.84,-3.22,-1856.1,133573.05,99.28,0.0,0.0,-3.77,-232568.46,0.0,0.0
370,(주)넥슨게임즈,225570,2020-12-01,-1.6,185.65,-1.62,-716.17,5197.01,99.1,0.0,0.0,-2.35,-80109995.0,0.0,0.0
371,(주)넵튠,217270,2017-12-01,40.58,11.96,54.16,156.32,183.23,74.76,0.26,0.34,53.93,6980.3,0.0,0.0
372,(주)넵튠,217270,2018-12-01,-30.78,-11.47,-42.69,-203.17,31.76,53.09,0.15,0.24,-12.18,-1925.68,0.0,0.0
373,(주)넵튠,217270,2019-12-01,-16.95,-0.75,-25.05,-115.26,33.89,53.6,0.15,0.28,-18.32,-3160.01,0.0,0.0
374,(주)넵튠,217270,2020-12-01,31.66,8.89,49.96,223.21,135.74,67.35,0.14,0.23,44.27,9666.07,0.0,0.0
375,(주)노랑풍선,104620,2020-12-01,-6.07,-74.0,-11.18,-29.57,104.82,62.01,0.21,0.38,8.07,17.91,0.0,0.0
376,(주)노바렉스,194700,2019-12-01,11.13,48.26,17.23,9.12,205.85,59.52,1.22,1.86,29.23,95.84,55.0,0.0
377,(주)노바렉스,194700,2020-12-01,13.52,40.06,24.25,11.22,173.24,53.82,1.2,2.14,28.46,113.84,70.95,0.0
