,회계년도,총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
6164,2015-12-01,12.64,-1.26,-47.68,47.68,2.48,2.48,9.45,-1.01,-491.06,491.06,-10.63,10.63,40.32,-1.25,-74.09,74.09,11.31,11.31,12.98,-1.26,-150.44,150.44,11.18,11.18,-3.6,-0.02,-4053.21,4053.21,-162.84,162.84,2.45,0.08,-63.09,63.09,-26.21,26.21,-0.02,-0.02,-2.0,2.0,0.09,0.09,-0.16,-0.05,-7.41,7.41,1.2,1.2,9.79,0.24,-31.98,31.98,33.66,33.66,3111.2,4.47,-221177.73,221177.73,1494.08,1494.08,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
6165,2016-12-01,-1.09,-0.42,-41.14,41.14,2.25,2.25,2.85,28.5,-429.07,429.07,-9.96,9.96,-3.58,-0.45,-72.05,72.05,7.94,7.94,-1.15,-0.43,-92.66,92.66,13.45,13.45,-16.51,-0.12,-4068.59,4068.59,-186.81,186.81,0.51,0.02,-62.47,62.47,-25.8,25.8,0.02,0.02,-1.82,1.82,0.13,0.13,-0.09,-0.03,-5.43,5.43,1.19,1.19,4.34,0.09,-42.05,42.05,39.0,39.0,135.27,0.03,-7331.51,7331.51,4546.15,4546.15,-41.15,-2001.35,-3852.83,3852.83,-99.61,99.61,0.0
6166,2017-12-01,1.16,0.77,-74.36,74.36,3.37,3.37,11.16,3.78,-800.89,800.89,-5.73,5.73,2.93,0.66,-90.54,90.54,11.29,11.29,0.78,0.51,-555.13,555.13,10.42,10.42,21.55,0.17,-3228.47,3228.47,-151.14,151.14,4.27,0.13,-58.39,58.39,-21.73,21.73,0.17,0.17,-2.07,2.07,0.31,0.31,0.29,0.1,-5.65,5.65,1.48,1.48,11.94,0.22,-53.48,53.48,50.65,50.81,280.07,0.06,-185240.66,185240.66,2580.1,2580.1,113.57,-2.76,-1405.13,1405.13,39.14,39.14,0.0
6167,2018-12-01,0.28,0.11,-33.06,33.06,3.62,3.62,-7.85,-0.56,-456.7,456.7,-4.7,4.7,0.29,0.04,-50.99,50.99,13.27,13.27,0.02,0.01,-119.75,119.75,13.29,13.29,0.08,0.0,-6186.36,6186.36,-178.46,178.46,0.1,0.0,-58.51,58.51,-21.29,21.29,0.11,0.1,-1.73,1.73,0.44,0.44,0.1,0.03,-7.1,7.1,1.63,1.63,5.69,0.08,-19.07,19.07,50.65,56.48,-68.44,-0.01,-50457.16,50457.16,3936.41,3936.41,-65.55,-0.91,-2370.92,2370.92,-33.86,33.86,0.0
6168,2019-12-01,-0.53,-0.18,-42.69,42.69,3.95,3.95,-0.9,-0.14,-757.96,757.96,-9.04,9.04,-0.65,-0.08,-63.64,63.64,15.43,15.43,-0.34,-0.15,-127.11,127.11,25.0,25.0,-18.8,-0.13,-15869.05,15869.05,-275.95,275.95,-4.53,-0.12,-63.49,63.49,-24.88,24.88,-0.05,-0.04,-2.06,2.06,0.42,0.42,0.07,0.02,-7.26,7.26,1.73,1.73,-9.67,-0.13,-48.89,48.89,47.97,47.97,-111.08,-0.02,-6323.65,6323.65,4473.01,4473.01,-13.83,-2.01,-3855.06,3855.06,-58.06,58.06,0.0
6169,2020-12-01,0.47,0.2,-50.96,50.96,4.96,4.96,8.81,1.64,-16340.85,16340.85,-124.53,124.53,1.96,0.28,-89.43,89.43,16.22,16.22,0.32,0.16,-225.99,225.99,72.82,72.82,5.3,0.04,-3635.01,3635.01,-166.15,166.15,1.1,0.03,-61.93,61.93,-24.87,24.87,0.03,0.02,-2.02,2.02,0.5,0.5,0.24,0.07,-23.23,23.23,1.95,1.95,2.6,0.04,-28.12,28.12,50.65,51.49,167.87,0.04,-116432.18,116432.18,65207.97,65229.43,40.31,-5.79,-27386.28,27386.28,-220.83,220.83,0.0
6170,2018-12-01,0.0,0.0,-32.86,32.86,3.82,3.82,0.0,0.0,-524.18,524.18,-72.18,72.18,0.0,0.0,-53.89,53.89,10.37,10.37,0.0,0.0,-117.51,117.51,15.53,15.53,0.0,0.0,-6224.09,6224.09,-216.19,216.19,0.0,0.0,-31.95,31.95,5.27,5.27,0.0,0.0,-2.3,2.3,-0.13,0.13,0.0,0.0,-9.34,9.34,-0.61,0.61,0.0,0.0,-82.4,82.4,-6.85,6.85,0.0,0.0,-54982.04,54982.04,-588.47,588.47,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
6171,2019-12-01,-4.86,-1.55,-46.82,46.82,-0.18,0.18,201.14,-3.29,-623.4,623.4,125.52,125.52,-7.46,-1.57,-73.35,73.35,5.72,5.72,-7.37,-1.61,-131.9,131.9,20.21,20.21,-18.7,-0.17,-15906.68,15906.68,-313.58,313.58,-2.2,-0.03,-34.6,34.6,4.01,4.01,-0.07,-0.1,-2.65,2.65,-0.17,0.17,-0.07,-0.07,-9.64,9.64,-0.65,0.65,-3.44,-0.36,-105.99,105.99,-9.13,9.13,-21.8,-0.32,-10759.25,10759.25,37.41,37.41,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
6172,2020-12-01,20.65,-12.01,-34.9,34.9,21.01,21.01,-115.07,-0.82,-16330.17,16330.17,-113.85,113.85,24.83,-9.2,-76.27,76.27,29.38,29.38,18.99,-6.81,-212.11,212.11,86.7,86.7,523.34,5.4,-3154.6,3154.6,314.26,314.26,22.76,0.36,-11.38,11.38,25.68,25.68,0.55,0.89,-2.09,2.09,0.43,0.43,0.4,0.41,-25.45,25.45,-0.27,0.27,34.95,5.6,-52.87,52.87,26.74,26.74,73.27,1.58,-120962.38,120962.38,64525.55,64525.55,103.79,11706.0,-27315.84,27315.84,-150.39,150.39,0.0
6173,2012-12-01,2.34,1.57,-27.1,27.1,3.8,3.8,-8.81,-0.4,-162.89,162.89,4.41,4.41,4.39,1.49,-63.96,63.96,150.86,150.86,1.75,1.25,-64.26,64.26,23.43,23.43,20.82,0.18,-2543.39,2543.39,-145.01,145.01,3.25,0.06,-41.87,41.87,-3.6,3.6,0.16,0.15,-2.3,2.3,0.31,0.31,0.23,0.11,-11.74,11.74,0.35,0.35,5.95,0.29,-50.9,50.9,9.91,9.91,11.67,0.29,-25176.27,25176.27,-357.11,357.11,203.6,-4.12,-787.26,787.26,129.12,129.12,0.0
6174,2013-12-01,-0.02,-0.01,-18.26,18.26,4.43,4.43,-12.8,-0.98,-849.05,849.05,-16.59,16.59,-0.08,-0.01,-42.96,42.96,10.81,10.81,0.09,0.03,-107.97,107.97,12.78,12.78,-1.55,-0.01,-2420.57,2420.57,-139.9,139.9,-2.62,-0.05,-44.37,44.37,-5.85,5.85,-0.05,-0.04,-2.33,2.33,0.23,0.23,-0.1,-0.04,-11.98,11.98,0.2,0.2,-0.02,-0.0,-51.01,51.01,8.65,8.65,6.86,0.13,-9558.68,9558.68,-182.9,182.9,-150.93,-0.98,-3902.24,3902.24,-60.49,60.49,0.0
6175,2014-12-01,-0.71,-0.19,-29.47,29.47,4.01,4.01,-10.65,-32.72,-259.59,259.59,-16.65,16.65,-1.31,-0.18,-53.67,53.67,11.88,11.88,-0.14,-0.04,-114.06,114.06,21.94,21.94,-5.56,-0.04,-210919.11,210919.11,-2700.94,2700.94,1.8,0.04,-42.52,42.52,-5.38,5.38,-0.17,-0.15,-2.02,2.02,0.11,0.11,-0.31,-0.14,-9.34,9.34,0.05,0.05,-1.17,-0.04,-61.6,61.6,7.97,7.97,-13.14,-0.23,-11291.39,11291.39,-145.23,145.23,-17.59,-5.41,-646132.13,646132.13,-7945.71,7945.71,0.0
6176,2015-12-01,1.35,0.44,-45.82,45.82,4.34,4.34,22.52,-2.17,-479.0,479.0,1.43,1.43,2.61,0.44,-73.56,73.56,11.84,11.84,1.07,0.35,-148.96,148.96,12.66,12.66,-0.79,-0.01,-4070.34,4070.34,-179.97,179.97,-2.02,-0.04,-45.58,45.58,-8.7,8.7,0.07,0.07,-1.89,1.89,0.2,0.2,0.13,0.07,-8.34,8.34,0.27,0.27,2.39,0.1,-55.55,55.55,10.09,10.09,10.45,0.23,-225368.06,225368.06,-2696.25,2696.25,65.23,-4.55,-3056.04,3056.04,-4.93,4.93,0.0
6177,2016-12-01,6.15,1.38,-32.04,32.04,11.35,11.35,17.06,1.4,-402.8,402.8,16.31,16.31,11.61,1.36,-56.33,56.33,23.66,23.66,4.36,1.05,-85.67,85.67,20.44,20.44,10.68,0.08,-4058.53,4058.53,-176.75,176.75,2.93,0.06,-42.54,42.54,-5.87,5.87,0.17,0.16,-1.56,1.56,0.39,0.39,0.31,0.15,-5.96,5.96,0.66,0.66,6.12,0.22,-63.84,63.84,17.21,17.21,10.76,0.19,-11646.35,11646.35,231.31,231.31,113.33,2.23,-3647.46,3647.46,105.76,105.76,0.0
6178,2017-12-01,-2.18,-0.21,-68.6,68.6,9.13,9.13,-31.08,-1.06,-816.86,816.86,-21.7,21.7,-4.98,-0.25,-82.73,82.73,19.1,19.1,-1.06,-0.12,-549.98,549.98,15.57,15.57,-16.57,-0.12,-3256.53,3256.53,-179.2,179.2,2.81,0.05,-39.92,39.92,-3.26,3.26,-0.11,-0.09,-2.09,2.09,0.29,0.29,-0.33,-0.14,-6.8,6.8,0.33,0.33,-3.84,-0.11,-91.05,91.05,13.24,13.24,-6.31,-0.09,-189841.88,189841.88,-2021.12,2021.12,-178.2,-1.09,-1491.53,1491.53,-47.26,47.26,0.0
6179,2018-12-01,0.21,0.02,-27.37,27.37,9.31,9.31,-5.69,3.06,-470.51,470.51,-18.51,18.51,-1.0,-0.07,-44.47,44.47,19.79,19.79,0.93,0.12,-113.69,113.69,19.35,19.35,47.25,0.39,-6167.25,6167.25,-159.35,159.35,8.26,0.15,-31.88,31.88,5.34,5.34,-0.1,-0.09,-1.96,1.96,0.21,0.21,-0.34,-0.17,-8.69,8.69,0.04,0.04,-0.52,-0.02,-62.85,62.85,12.7,12.7,2.51,0.04,-54987.43,54987.43,-593.86,593.86,17.83,-1.28,-2373.94,2373.94,-36.88,36.88,0.0
6180,2019-12-01,-1.24,-0.14,-37.71,37.71,8.93,8.93,4.87,-0.65,-766.0,766.0,-17.08,17.08,-3.34,-0.24,-59.81,59.81,19.26,19.26,-1.17,-0.14,-121.88,121.88,30.23,30.23,39.4,0.24,-15791.74,15791.74,-198.64,198.64,6.18,0.09,-26.15,26.15,12.46,12.46,-0.01,-0.01,-2.25,2.25,0.23,0.23,-0.19,-0.11,-9.11,9.11,-0.12,0.12,-0.4,-0.01,-83.4,83.4,13.46,13.46,-0.18,-0.0,-10743.02,10743.02,53.64,53.64,-19.99,-5.19,-3864.24,3864.24,-67.24,67.24,0.0
6181,2020-12-01,-5.14,-0.7,-51.58,51.58,4.33,4.33,-8.09,3.02,-16365.79,16365.79,-149.47,149.47,-7.6,-0.7,-95.16,95.16,10.49,10.49,-4.71,-0.65,-225.79,225.79,73.02,73.02,-22.38,-0.11,-3585.38,3585.38,-116.52,116.52,-3.4,-0.05,-29.09,29.09,7.97,7.97,-0.13,-0.13,-2.37,2.37,0.15,0.15,-0.21,-0.14,-25.53,25.53,-0.35,0.35,-7.81,-0.27,-73.04,73.04,6.57,6.57,-7.01,-0.11,-121026.43,121026.43,64461.5,64461.5,-52.83,3.27,-27488.6,27488.6,-323.15,323.15,0.0
6182,2014-12-01,0.0,0.0,-30.63,30.63,2.85,2.85,0.0,0.0,-243.0,243.0,-0.06,0.31,0.0,0.0,-55.52,55.52,10.03,10.03,0.0,0.0,-115.64,115.64,20.35,20.35,0.0,0.0,-210928.47,210928.47,-2710.3,2710.3,0.0,0.0,-55.95,55.95,-18.81,18.81,0.0,0.0,-1.73,1.73,0.4,0.4,0.0,0.0,-7.9,7.9,1.49,1.49,0.0,0.0,-51.36,51.36,18.21,18.21,0.0,0.0,-11244.49,11244.49,-98.33,98.33,0.0,0.0,-646159.53,646159.59,-7973.11,7974.89,1.0
6183,2012-12-01,-22.04,1.23,-70.89,70.89,-39.99,39.99,-83.07,-29.35,-256.22,256.22,-88.92,88.92,-58.26,1.78,-162.34,162.34,52.48,52.48,-135.29,5.73,-226.31,226.31,-138.62,138.62,20.97,0.24,-2567.55,2567.55,-169.17,169.17,9.14,0.29,-55.48,55.48,-17.21,17.21,-0.51,-0.67,-3.27,3.27,-0.66,0.66,-1.35,-0.64,-13.32,13.32,-1.23,1.23,25.45,-1.81,-65.75,65.75,-4.94,4.94,140.48,-1.31,-25194.14,25194.14,-374.98,374.98,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
6184,2013-12-01,10.23,-0.26,-51.8,51.8,-29.11,29.11,159.15,-1.98,-770.43,770.43,62.03,62.03,20.73,-0.23,-120.52,120.52,-66.76,66.76,127.81,-0.8,-142.3,142.3,-21.55,21.55,-23.69,-0.22,-2466.87,2466.87,-186.2,186.2,-11.47,-0.28,-66.83,66.83,-28.31,28.31,0.71,2.84,-2.54,2.54,0.02,0.02,2.01,2.68,-11.45,11.45,0.73,0.73,-2.5,-0.22,-68.34,68.34,-8.68,8.68,-8.8,-0.26,-9592.21,9592.21,-216.43,216.43,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
6185,2014-12-01,7.44,-0.25,-54.86,54.86,-21.38,21.38,-78.34,-0.99,-248.66,248.66,-5.72,5.72,16.77,-0.24,-113.16,113.16,-47.61,47.61,6.38,-0.21,-141.86,141.86,-5.87,5.87,57.62,0.67,-210902.23,210902.23,-2684.06,2684.06,22.93,0.8,-43.85,43.85,-6.71,6.71,-0.06,-0.06,-2.12,2.12,0.01,0.01,-0.57,-0.21,-9.07,9.07,0.32,0.32,-15.1,-1.69,-92.86,92.86,-23.29,23.29,-46.25,-1.86,-11358.03,11358.03,-211.87,211.87,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
6186,2015-12-01,24.17,-1.08,-48.39,48.39,1.77,1.77,32.38,36.49,-458.21,458.21,22.22,22.22,57.48,-1.07,-78.18,78.18,7.22,7.22,26.76,-1.08,-151.07,151.07,10.54,10.54,-10.73,-0.07,-4063.4,4063.4,-173.03,173.03,-7.47,-0.14,-52.36,52.36,-15.48,15.48,0.02,0.02,-2.04,2.04,0.05,0.05,-0.25,-0.11,-8.45,8.45,0.16,0.16,25.7,-4.16,-63.5,63.5,2.14,2.14,99.22,-4.63,-225345.93,225345.93,-2674.12,2674.12,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
6187,2016-12-01,-1.84,-0.98,-42.6,42.6,0.79,0.79,-13.82,-0.42,-412.89,412.89,6.22,6.22,-3.87,-0.98,-76.43,76.43,3.56,3.56,-2.0,-0.98,-94.15,94.15,11.96,11.96,180.89,1.36,-3881.38,3881.38,0.4,5.73,21.64,0.49,-30.61,30.61,6.06,6.06,-0.19,-0.21,-2.07,2.07,-0.12,0.12,-0.67,-0.35,-7.06,7.06,-0.43,0.43,-5.26,-0.27,-83.17,83.17,-2.12,2.12,-9.96,-0.13,-11644.94,11644.94,232.72,232.72,-97.23,-2001.35,-3908.91,3908.91,-155.69,155.69,0.0
6188,2017-12-01,-21.14,-28.08,-98.12,98.12,-20.39,20.39,-56.47,-2.95,-852.34,852.34,-57.18,57.18,-42.11,-34.61,-139.96,139.96,-38.13,38.13,-74.64,-37.72,-632.04,632.04,-66.49,66.49,-168.38,-0.54,-3231.19,3231.19,-153.86,153.86,-24.67,-0.37,-55.47,55.47,-18.81,18.81,-0.45,-0.62,-2.94,2.94,-0.56,0.56,-0.71,-0.56,-8.27,8.27,-1.14,1.14,-16.41,-1.15,-122.95,122.95,-18.66,18.66,-94.73,-1.4,-189928.89,189928.89,-2108.13,2108.13,97.23,-1.0,-1477.55,1477.55,-33.28,33.28,0.0
6189,2018-12-01,7.33,-0.35,-49.77,49.77,-13.09,13.09,122.26,-3.27,-378.04,378.04,73.96,73.96,-11.53,0.27,-112.23,112.23,-47.97,47.97,33.49,-0.45,-163.19,163.19,-30.15,30.15,-59.53,-0.41,-6248.69,6248.69,-240.79,240.79,-25.83,-0.63,-81.52,81.52,-44.3,44.3,0.06,0.21,-2.65,2.65,-0.48,0.48,0.74,1.32,-9.08,9.08,-0.35,0.35,3.91,-1.82,-90.32,90.32,-14.77,14.77,39.11,-1.45,-55037.84,55037.84,-644.27,644.27,0.0,0.0,-2377.79,2377.79,-40.73,40.73,0.0
6190,2019-12-01,20.22,-1.47,-38.65,38.65,7.99,7.99,18.68,0.22,-659.72,659.72,89.2,89.2,88.7,-1.66,-35.53,35.53,43.54,43.54,52.07,-1.27,-118.14,118.14,33.97,33.97,-19.11,-0.22,-15931.69,15931.69,-338.59,338.59,8.25,0.53,-73.72,73.72,-35.11,35.11,0.25,0.74,-2.68,2.68,-0.2,0.2,1.73,1.33,-7.58,7.58,1.41,1.41,18.9,10.06,-91.57,91.57,5.29,5.29,148.29,12.13,-10644.96,10644.96,151.7,151.7,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
6191,2020-12-01,-10.41,-1.61,-57.8,57.8,-1.88,1.88,-178.19,-1.72,-16396.42,16396.71,-180.1,213.29,-52.55,-1.5,-115.83,115.83,-10.18,10.18,-37.47,-3.42,-254.81,254.81,44.0,44.0,58.61,0.88,-3644.34,3644.34,-175.48,175.48,-4.26,-0.18,-77.52,77.52,-40.46,40.46,-0.44,-0.75,-3.11,3.11,-0.59,0.59,-2.33,-0.77,-26.12,26.12,-0.94,0.94,-9.75,-0.47,-83.15,83.15,-3.54,3.54,-97.22,-0.61,-121018.58,121018.58,64469.35,64469.35,0.0,0.0,-27419.62,27419.62,-254.18,254.18,0.0
6192,2012-12-01,11.24,-1.42,-27.58,27.58,3.32,3.32,93.72,-2.18,-125.18,125.18,42.12,42.12,24.12,-1.53,-62.94,62.94,151.88,151.88,9.34,-1.32,-65.12,65.12,22.57,22.57,-3.72,-0.03,-2537.1,2537.1,-138.72,138.72,-8.45,-0.19,-59.52,59.52,-21.25,21.25,0.34,0.3,-2.06,2.06,0.55,0.55,1.33,0.57,-10.4,10.4,1.68,1.68,6.48,0.88,-63.36,63.36,-2.55,2.55,94.03,1.66,-25077.23,25077.23,-258.07,258.07,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
6193,2013-12-01,1.92,0.57,-16.8,16.8,5.89,5.89,-0.08,-0.0,-798.62,798.62,33.84,33.84,3.82,0.46,-38.03,38.03,15.73,15.73,0.3,0.13,-108.62,108.62,12.13,12.13,33.81,0.24,-2378.92,2378.92,-98.25,98.25,14.86,0.41,-44.54,44.54,-6.02,6.02,0.57,0.39,-1.47,1.47,1.09,1.09,1.05,0.29,-9.5,9.5,2.68,2.68,6.27,0.45,-57.18,57.18,2.48,2.48,38.61,0.26,-9427.89,9427.89,-52.11,52.11,69.76,11706.0,-3835.73,3835.73,6.02,6.02,0.0
6194,2014-12-01,1.75,0.33,-25.55,25.55,7.93,7.93,-32.01,-0.63,-230.52,230.52,12.42,12.42,2.95,0.24,-44.49,44.49,21.06,21.06,0.69,0.27,-113.88,113.88,22.12,22.12,-13.97,-0.08,-210885.87,210885.87,-2667.7,2667.7,-7.47,-0.15,-51.96,51.96,-14.82,14.82,0.11,0.05,-0.88,0.88,1.25,1.25,-0.14,-0.03,-6.69,6.69,2.7,2.7,-0.4,-0.02,-67.0,67.0,2.57,2.57,89.01,0.47,-11058.45,11058.45,87.71,87.71,-17.69,-0.25,-646065.72,646065.72,-7879.3,7879.3,0.0
6195,2015-12-01,-2.47,-0.35,-45.72,45.72,4.44,4.44,-9.28,-0.5,-481.73,481.73,-1.3,1.3,-4.43,-0.29,-71.42,71.42,13.98,13.98,-0.8,-0.24,-150.65,150.65,10.97,10.97,6.01,0.04,-4030.3,4030.3,-139.93,139.93,1.46,0.03,-51.54,51.54,-14.66,14.66,-0.31,-0.14,-1.13,1.13,0.96,0.96,-0.45,-0.1,-6.27,6.27,2.34,2.34,-1.97,-0.1,-65.31,65.31,0.33,0.33,-55.11,-0.2,-225200.68,225200.68,-2528.87,2528.87,-65.82,-1.26,-3120.68,3120.68,-69.57,69.57,0.0
6196,2016-12-01,3.05,0.67,-35.04,35.04,8.35,8.35,6.83,0.72,-415.76,415.76,3.35,3.35,5.81,0.54,-59.99,59.99,20.0,20.0,1.53,0.62,-90.19,90.19,15.92,15.92,40.6,0.24,-3988.57,3988.57,-106.79,106.79,3.24,0.07,-48.19,48.19,-11.52,11.52,0.07,0.04,-0.9,0.9,1.05,1.05,-0.07,-0.02,-4.28,4.28,2.35,2.35,4.91,0.28,-74.81,74.81,6.24,6.24,74.19,0.33,-11415.54,11415.54,462.12,462.12,96.86,-7.04,-3728.57,3728.57,24.65,24.65,0.0
6197,2017-12-01,-5.16,-0.68,-74.58,74.58,3.15,3.15,4.68,0.29,-794.06,794.06,1.1,1.1,-10.83,-0.66,-92.24,92.24,9.59,9.59,-2.84,-0.71,-556.28,556.28,9.27,9.27,-20.26,-0.1,-3190.26,3190.26,-112.93,112.93,-2.23,-0.05,-50.61,50.61,-13.95,13.95,0.19,0.1,-1.13,1.13,1.25,1.25,0.37,0.09,-4.41,4.41,2.72,2.72,-5.52,-0.24,-103.7,103.7,0.59,0.59,-80.4,-0.27,-189685.16,189685.16,-1864.4,1864.4,-144.9,-1.74,-1539.34,1539.34,-95.07,95.07,0.0
6198,2018-12-01,-0.69,-0.28,-34.25,34.25,2.43,2.43,-5.53,-0.26,-447.55,447.55,4.45,4.45,-1.78,-0.31,-54.76,54.76,9.5,9.5,-0.32,-0.27,-121.24,121.24,11.8,11.8,-25.68,-0.14,-6173.91,6173.91,-166.01,166.01,-3.88,-0.08,-54.71,54.71,-17.49,17.49,-0.03,-0.01,-0.93,0.93,1.24,1.24,0.26,0.06,-5.7,5.7,3.03,3.03,-2.55,-0.15,-77.53,77.53,-1.98,1.98,-2.04,-0.01,-54835.26,54835.26,-441.69,441.69,36.76,-0.59,-2402.82,2402.82,-65.76,65.76,0.0
6199,2019-12-01,3.87,2.21,-39.48,39.48,7.16,7.16,-16.85,-1.09,-764.76,764.76,-15.84,15.84,8.19,2.11,-58.57,58.57,20.5,20.5,2.11,2.48,-126.15,126.15,25.96,25.96,83.48,0.52,-15754.32,15754.32,-161.22,161.22,8.44,0.2,-46.72,46.72,-8.11,8.11,-0.16,-0.08,-1.37,1.37,1.11,1.11,-0.58,-0.12,-6.51,6.51,2.48,2.48,3.61,0.25,-94.07,94.07,2.79,2.79,42.41,0.2,-10548.26,10548.26,248.4,248.4,274.29,-10.96,-3598.84,3598.84,198.16,198.16,0.0
6200,2020-12-01,-4.99,-0.89,-53.2,53.2,2.71,2.71,-18.18,12.63,-16374.64,16374.64,-158.32,158.32,-10.23,-0.85,-96.55,96.55,9.1,9.1,-2.55,-0.86,-227.9,227.9,70.91,70.91,-49.74,-0.2,-3575.32,3575.32,-106.46,106.46,-2.75,-0.05,-49.01,49.01,-11.95,11.95,-0.39,-0.21,-1.75,1.75,0.77,0.77,-1.03,-0.25,-23.75,23.75,1.43,1.43,-8.18,-0.45,-84.08,84.08,-4.47,4.47,-97.98,-0.38,-120922.64,120922.64,64565.29,64565.29,-332.96,-1.34,-27503.32,27503.32,-337.88,337.88,0.0
6201,2012-12-01,47.16,-1.18,-22.45,22.45,8.45,8.45,-100.59,-1.95,-225.03,225.03,-57.73,57.73,113.45,-1.06,-61.69,61.69,153.13,153.13,141.68,-1.1,-54.13,54.13,33.56,33.56,755.1,5.4,-1743.68,1743.68,654.7,654.7,42.87,1.59,-5.95,5.95,32.32,32.32,0.27,0.73,-2.88,2.88,-0.27,0.27,-0.45,-0.38,-13.34,13.34,-1.26,1.26,42.78,-1.58,-61.43,61.43,-0.62,0.62,168.26,-2.36,-25130.67,25130.67,-311.51,311.51,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
6202,2013-12-01,8.66,1.02,-4.93,7.65,17.76,17.76,47.93,-0.98,-850.46,850.46,-18.0,18.0,10.31,1.07,-30.3,30.3,23.47,23.47,5.9,0.44,-92.03,92.03,28.72,28.72,-608.06,-0.65,-2227.37,2227.37,53.3,53.3,-10.77,-0.12,-16.6,16.6,21.92,21.92,0.25,0.39,-2.61,2.61,-0.05,0.05,0.32,0.44,-13.17,13.17,-0.99,0.99,26.01,1.65,-35.51,35.51,24.15,24.15,51.01,0.53,-9468.93,9468.93,-93.15,93.15,0.0,0.0,-3905.49,3905.49,-63.74,63.74,0.0
6203,2014-12-01,4.85,0.28,-10.58,10.58,22.9,22.9,38.72,-32.72,-211.63,211.63,31.31,31.31,6.87,0.35,-32.83,32.83,32.72,32.72,-1.89,-0.1,-99.86,99.86,36.13,36.13,217.47,0.67,-210502.88,210502.88,-2284.71,2284.71,5.94,0.08,-10.61,10.61,26.53,26.53,0.38,0.43,-1.75,1.75,0.38,0.38,0.51,0.49,-9.71,9.71,-0.32,0.32,-3.51,-0.08,-48.44,48.44,21.13,21.13,-7.07,-0.05,-11195.57,11195.57,-49.41,49.41,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
6204,2015-12-01,0.62,0.03,-27.66,27.66,22.5,22.5,10.39,0.28,-443.17,443.17,37.26,37.26,0.32,0.01,-55.01,55.01,30.39,30.39,1.71,0.1,-134.12,134.12,27.49,27.49,-56.8,-0.1,-3710.12,3710.12,180.25,180.25,-2.89,-0.03,-14.54,14.54,22.34,22.34,-0.08,-0.06,-1.77,1.77,0.32,0.32,-0.12,-0.08,-8.96,8.96,-0.35,0.35,-4.54,-0.12,-49.32,49.32,16.32,16.32,14.66,0.1,-225268.03,225268.03,-2596.22,2596.22,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
