,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,유동자산증가율,총자본증가율,자기자본순이익률,총자본순이익률,자본분배율,부가가치율,순운전자본비율,자기자본배율,매입채무회전률,매출채권회전기간,label,유동자산증가율_차이,유동자산증가율_변동률,총자본증가율_차이,총자본증가율_변동률,자기자본순이익률_차이,자기자본순이익률_변동률,총자본순이익률_차이,총자본순이익률_변동률,자본분배율_차이,자본분배율_변동률,부가가치율_차이,부가가치율_변동률,순운전자본비율_차이,순운전자본비율_변동률,자기자본배율_차이,자기자본배율_변동률,매입채무회전률_차이,매입채무회전률_변동률,매출채권회전기간_차이,매출채권회전기간_변동률
2215,지에이치신소재(주),130500,2014-12-01,2013-08-01,,5,  섬유제품 제조업; 의복제외,0.36,1.56,4.33,2.51,33.24,14.48,19.81,771.17,5.81,89.0,0.0,20.5,0.010178748758689175,43.75,0.010369755866319033,-8.51,-0.0066277258566978196,-9.08,-0.007834339948231234,-46.050000000000004,-0.005807794173287931,-11.440000000000001,-0.004413580246913581,-40.68000000000001,-0.006725078525376097,-1650.35,-0.006815347385113482,-5.19,-0.004718181818181818,-0.7600000000000051,-8.467023172905583e-05
2216,진양제약(주),7370,2012-12-01,2000-07-27,,5,  의료용 물질 및 의약품 제조업,7.64,3.83,0.31,0.24,53.66,28.71,12.39,3704.57,0.0,38.91,0.0,12.54,0.02559183673469387,6.7,0.023344947735191638,-6.720000000000001,-0.009559032716927455,-5.71,-0.009596638655462186,9.589999999999996,0.002176083503517131,11.34,0.006528497409326425,-43.2,-0.00777118186724231,2335.36,0.017056258718531125,-17.73,-0.01,-17.1,-0.0030530262453133373
2217,진양제약(주),7370,2013-12-01,2000-07-27,,5,  의료용 물질 및 의약품 제조업,8.62,6.56,2.29,1.79,57.25,43.07,9.95,3972.94,0.0,33.42,0.0,0.9799999999999995,0.0012827225130890047,2.7299999999999995,0.0071279373368146205,1.98,0.06387096774193549,1.55,0.06458333333333334,3.5900000000000034,0.0006690272083488639,14.36,0.005001741553465691,-2.4400000000000013,-0.001969330104923326,268.3699999999999,0.0007244295559268684,0.0,0.0,-5.489999999999995,-0.0014109483423284492
2218,진양제약(주),7370,2014-12-01,2000-07-27,,5,  의료용 물질 및 의약품 제조업,2.21,3.44,0.73,0.6,-16.28,14.84,7.84,3941.41,63.91,32.03,0.0,-6.409999999999999,-0.007436194895591648,-3.1199999999999997,-0.00475609756097561,-1.56,-0.006812227074235808,-1.19,-0.00664804469273743,-73.53,-0.012843668122270743,-28.23,-0.006554446250290225,-2.1099999999999994,-0.0021206030150753767,-31.5300000000002,-7.93618831394388e-05,63.91,0.0,-1.3900000000000006,-0.00041591861160981464
2219,참좋은여행(주),94850,2012-12-01,2007-04-30,,5,  사업지원 서비스업,53.9,13.73,12.51,10.38,51.27,40.54,16.33,955.24,0.0,39.45,0.0,50.89,0.16906976744186047,-28.709999999999997,-0.006764844486333647,2.289999999999999,0.0022407045009784723,1.8600000000000012,0.002183098591549297,4.6100000000000065,0.0009879982854693542,-1.6400000000000006,-0.0003888098624940732,20.32,0.05092731829573935,112.34000000000003,0.0013327796891683477,0.0,0.0,-17.759999999999998,-0.0031043523859465125
2220,참좋은여행(주),94850,2013-12-01,2007-04-30,,5,  사업지원 서비스업,-29.86,-0.35,10.61,8.94,0.0,17.71,25.83,1043.2,0.0,39.5,0.0,-83.75999999999999,-0.015539888682745823,-14.08,-0.010254916241806264,-1.9000000000000004,-0.0015187849720223823,-1.4400000000000013,-0.001387283236994221,-51.27,-0.01,-22.83,-0.005631475086334484,9.5,0.005817513778322107,87.96000000000004,0.0009208157112348733,0.0,0.0,0.04999999999999716,1.2674271229403587e-05
2221,참좋은여행(주),94850,2014-12-01,2007-04-30,,5,  사업지원 서비스업,15.72,13.78,12.26,9.93,52.98,39.49,33.23,1154.21,0.0,31.57,0.0,45.58,0.015264567983924983,14.129999999999999,0.4037142857142857,1.6500000000000004,0.0015551366635249769,0.9900000000000002,0.0011073825503355708,52.98,0.0,21.78,0.012298136645962734,7.399999999999999,0.0028648857917150596,111.00999999999999,0.0010641296012269938,0.0,0.0,-7.93,-0.0020075949367088608
2222,케이비아이메탈(주),24840,2012-12-01,1994-12-29,,5,  1차 금속 제조업,-7.77,-4.2,12.5,9.15,48.67,26.18,34.23,4571.3,25.0,72.09,0.0,-10.27,-0.04108,-1.85,-0.007872340425531916,-2.539999999999999,-0.001688829787234042,-1.4900000000000002,-0.0014003759398496243,-0.7800000000000011,-0.00015773508594539963,-0.3200000000000003,-0.00012075471698113218,-0.17999999999999972,-5.231037489101997e-05,560.8300000000004,0.0013984146496545302,2.030000000000001,0.0008837614279494999,-2.4099999999999966,-0.00032348993288590556
2223,케이비아이메탈(주),24840,2013-12-01,1994-12-29,,5,  1차 금속 제조업,31.59,34.9,24.4,7.46,58.16,8.01,17.81,123.28,33.88,51.67,0.0,39.36,0.05065637065637066,39.1,0.09309523809523809,11.899999999999999,0.009519999999999999,-1.6900000000000004,-0.001846994535519126,9.489999999999995,0.0019498664475035947,-18.17,-0.006940412528647823,-16.419999999999998,-0.004796961729477067,-4448.02,-0.009730317415177303,8.880000000000003,0.003552000000000001,-20.42,-0.0028325703981134697
2224,케이비아이메탈(주),24840,2014-12-01,1994-12-29,,5,  1차 금속 제조업,-21.36,-16.67,-15.43,-5.29,-4.99,4.39,15.62,105.6,45.71,48.28,0.0,-52.95,-0.016761633428300095,-51.57,-0.01477650429799427,-39.83,-0.016323770491803277,-12.75,-0.017091152815013406,-63.15,-0.010857977991746905,-3.62,-0.004519350811485643,-2.1899999999999995,-0.0012296462661426164,-17.680000000000007,-0.0014341336794289428,11.829999999999998,0.0034917355371900816,-3.3900000000000006,-0.0006560867040836077
2225,케이에이치전자(주),111870,2012-12-01,2010-11-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.29,0.02,9.08,7.98,38.51,29.43,73.85,1629.33,17.58,69.07,0.0,-2.14,-0.008806584362139918,-6.78,-0.009970588235294118,-3.6799999999999997,-0.002884012539184953,-2.92,-0.0026788990825688075,-14.54,-0.0027408105560791703,-6.420000000000002,-0.0017907949790794983,5.390000000000001,0.0007873210633946832,98.84999999999991,0.0006458758036694364,1.4499999999999993,0.0008989460632362054,14.769999999999996,0.002720073664825045
2226,케이에이치전자(주),111870,2013-12-01,2010-11-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.26,7.0,7.08,6.34,37.59,31.38,74.56,1698.38,11.71,77.58,0.0,10.97,0.3782758620689656,6.98,3.49,-2.0,-0.0022026431718061676,-1.6400000000000006,-0.0020551378446115294,-0.9199999999999946,-0.0002388989872760308,1.9499999999999993,0.0006625891946992862,0.710000000000008,9.614082599864699e-05,69.05000000000018,0.0004237938293654458,-5.869999999999997,-0.0033390216154721266,8.510000000000005,0.001232083393658608
2227,케이에이치전자(주),111870,2014-12-01,2010-11-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-1.01,-1.55,2.02,1.79,18.16,24.56,75.33,1676.12,6.82,98.62,0.0,-12.27,-0.010896980461811723,-8.55,-0.012214285714285716,-5.0600000000000005,-0.007146892655367232,-4.55,-0.007176656151419558,-19.430000000000003,-0.005168927906358074,-6.82,-0.0021733588272785215,0.769999999999996,0.00010327253218884067,-22.26000000000022,-0.00013106607473003815,-4.890000000000001,-0.004175918018787362,21.040000000000006,0.0027120391853570516
2228,케이지이티에스(주),151860,2014-12-01,2013-07-24,,5,"  폐기물 수집, 운반, 처리 및 원료 재생업",3.61,-2.81,14.27,9.41,73.14,38.56,-0.61,596.92,15.28,74.23,0.0,-59.34,-0.009426528991262907,-19.259999999999998,-0.01170820668693009,-4.350000000000001,-0.0023361976369495174,2.84,0.004322678843226788,44.900000000000006,0.015899433427762042,-1.25,-0.00031399145943230346,-17.259999999999998,-0.010366366366366366,90.59999999999997,0.0017893822088797591,4.289999999999999,0.0039035486806187434,-31.33999999999999,-0.002968646395756369
2229,케이피엑스라이프사이언스(주),114450,2012-12-01,2009-12-22,,5,  의료용 물질 및 의약품 제조업,16.27,4.62,6.98,5.3,38.42,21.53,49.07,333.74,36.2,64.5,0.0,45.82,0.015505922165820644,8.51,0.021876606683804627,-0.9899999999999993,-0.0012421580928481798,-0.6500000000000004,-0.0010924369747899166,-1.4299999999999997,-0.0003588456712672521,1.2900000000000027,0.0006373517786561279,3.990000000000002,0.0008850931677018638,14.949999999999989,0.0004689607578656792,24.560000000000002,0.021099656357388318,3.6499999999999986,0.0005998356614626127
2230,케이피엑스라이프사이언스(주),114450,2013-12-01,2009-12-22,,5,  의료용 물질 및 의약품 제조업,-28.06,-3.53,4.2,3.33,31.72,20.3,53.86,342.23,317.41,71.11,0.0,-44.33,-0.027246465888137675,-8.15,-0.01764069264069264,-2.7800000000000002,-0.003982808022922637,-1.9699999999999998,-0.003716981132075471,-6.700000000000003,-0.0017438833940655917,-1.2300000000000004,-0.0005712958662331632,4.789999999999999,0.0009761565111065822,8.490000000000009,0.00025438964463354733,281.21000000000004,0.07768232044198894,6.609999999999999,0.0010248062015503876
2231,케이피엑스라이프사이언스(주),114450,2014-12-01,2009-12-22,,5,  의료용 물질 및 의약품 제조업,-9.05,-7.86,4.38,2.93,31.83,20.84,10.58,318.23,405.11,70.87,0.0,19.009999999999998,0.006774768353528153,-4.33,-0.01226628895184136,0.17999999999999972,0.0004285714285714279,-0.3999999999999999,-0.001201201201201201,0.10999999999999943,3.4678436317780404e-05,0.5399999999999991,0.00026600985221674834,-43.28,-0.008035647976234683,-24.0,-0.0007012827630540864,87.69999999999999,0.002762987933587473,-0.23999999999999488,-3.375052735198916e-05
2232,코나아이(주),52400,2012-12-01,2001-10-18,,5,  출판업,-8.11,2.76,19.21,9.79,64.55,37.04,10.44,2165.61,10.9,57.62,0.0,-50.33,-0.011920890573188063,-63.4,-0.009582829504232164,-20.42,-0.00515266212465304,-9.0,-0.004789781798829164,-10.549999999999997,-0.0014047936085219705,-5.160000000000004,-0.0012227488151658776,-5.950000000000001,-0.0036302623550945705,314.47,0.0016987910152662686,-1.5600000000000005,-0.0012520064205457468,-8.580000000000005,-0.001296072507552871
2233,코나아이(주),52400,2013-12-01,2001-10-18,,5,  출판업,69.39,30.69,17.45,9.49,60.66,34.76,22.49,2585.22,11.04,49.77,0.0,77.5,0.09556103575832306,27.93,0.10119565217391305,-1.7600000000000016,-0.0009161894846434157,-0.29999999999999893,-0.000306435137895811,-3.8900000000000006,-0.0006026336173508909,-2.280000000000001,-0.0006155507559395251,12.049999999999999,0.011542145593869731,419.6099999999997,0.0019376064942441145,0.1399999999999988,0.00012844036697247596,-7.849999999999994,-0.0013623741756334596
